ID,Name,Desc,Remark
4322,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 1 hour.,"speed 40%, bound"
4323,Advanced Energy Stone,The stone with Energy in hover; use it earn 10000 points Energy.,
4324,Love Heart Seed,Use it to gain 100 experience points of collect herb.,tradable
4325,Love Heart Ore,Use it to gain 100 experience points of collect ore.,
4326,Letter to Teacher,The letter will bring a surprise to teacher.  Just take care of it!,
4327,Pet Rename Scroll,The rename chances of little pet can be restored to 3 by using the scroll.,
4328,Hard Branch,One of the stuffs to make trapping tool.,bound
4329,Peach Essential Oil,One of the stuffs to make trapping tool.,tradable
4330,Animal Loop,One of the stuffs to make trapping tool.,"x 50, bound"
4331,Grey Rabbit (Pet),"Pet Grey Rabbit, increase master's HP recovery speed in non-battle state.  It will get attribution points for master and can learn extra skills from level 11.","x 50, bound"
4332,Instant Return Charm,Use it to return to the closest village/city instantly.  Can be used in battle.,
4333,Instant Return Charm,Use it to return to the closest village/city instantly.  Can be used in battle.,"x 1, can't pile, bound"
4334,Instant Return Charm,Use it to return to the closest village/city instantly.  Can be used in battle.,"x 1, can't pile, bound"
4335,Instant Return Charm,Use it to return to the closest village/city instantly.  Can be used in battle.,
4336,Greeting Card 14,Use it to publish bulletin to say: Hello~,
4337,Greeting Card 15,Use it to publish bulletin to say: Hello~,
4338,Greeting Card 16,Use it to publish bulletin to say: Hello~,
4339,Greeting Card 17,Use it to publish bulletin to say: Hello~,
4340,Greeting Card 18,Use it to publish bulletin to say: Hello~,
4341,Small Gem Box,Open it to get surprising gifts!,
4342,Big Gem Box,Open it to get surprising gifts!,
4343,[no_use],[no_use],"x 1, tradable"
4344,Yellow Opal,Mystic quest item.,"x 1, tradable"
4345,Newbie Small Bag,Mystic quest item.,"x 1, tradable"
4346,Red Line,Just collect it~,"x 50, tradable"
4347,HP Clew,"Recover 450 HP in 15 seconds, can be used in battle.",green
4348,Mana Clew,"Recover 675 Mana in 15 seconds, can be used in battle.",green
4349,Energy Clew,Use it to gain Energy reward.,green
4350,Rose Ring,,green
4351,Exp. Egg,Use it to get a BUFF of being 130% experience rate in 30 minutes.  It can coexist with other experience BUFF.,green
4352,Kid Keepsake,The keepsake given by imprisoned kids.,blue
4353,Woodcut Charm,A charm can be used to seal something.,blue
4354,Meta Wand of Whip Skeleton,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,blue
4355,Meta Wand of Fat Lady,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,blue
4356,Meta Wand of Bright Crystal Killer,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,blue
4357,Meta Wand of Red Bat Killer,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
4358,Meta Wand of Grey Rabbit,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
4359,Meta Wand of Sorceress,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
4360,Meta Wand of Mushroom,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
4361,Doll,,
4362,Kid's Clothes,,
4363,Odd Talisman,,
4364,Silk,,
4365,Antique,,
4366,Jewelry,,
4367,Moon Dragon Fruit,,
4368,Nine-level Tower,,
4369,Muskiness,,
4370,Musky Meat,,
4371,Fresh Fruit,,
4372,Astrology Scroll 3,,
4373,Crystal Goblet,,
4374,Jade Silk,,
4375,Snake Blood,,
4376,Antler of Nine Color Deer,,
4377,Contact List,,
4378,Manual of Deciphering,,
4379,Ancient Book of Moon Dragon,,
4380,Echo Stone,Echo Stone of White Cloud Master.,
4381,Echo Stone,Echo Stone of Iron Arms Lee.,
4382,Echo Stone,Echo Stone of Master Can.,
4383,Echo Stone,Echo Stone of Chase Geezer.,
4384,Echo Stone,Echo Stone of Tamer Tao Huang.,
4385,Book of Hearsay,,
4386,Manna,,
4387,Ganoderma Grass,,
4388,Index Jackstraw,,
4389,Astrology Scroll 1,,
4390,Astrology Scroll 2,,
4391,Residues Page of Celestial Map,,
4392,Jade Hairpin,,
4393,Pharmacopoeia,,
4394,Sting,,
4395,Realgar,,
4396,Bat's Blood,,x 1
4397,Page of Silver Fox Cave Map,,
4398,Lost Ancient Book,,
4399,Lection Book,,
4400,Prayer Bead,,
4401,Six Pneuma Calabash,,x 1
4402,Evil Pith,,
4403,Sky Pneuma,,
4404,Flying Falchion,,
4405,Earth Fruit,,
4406,Glaring Pearl,,
4407,Evergreen Tree,,
4408,Emerging Soul,,
4409,Occult Fire,,
4410,Wolf Spirit,,
4411,Fire Radix,,
4412,Water Radix,,
4413,Wood Radix,,
4414,Metal Radix,,
4415,Mass Fainting Stone,Mass fainting for 20 seconds; target will wake up if be attacked.,
4416,Fire Soul Crystal,It can make powerful mass damage.,
4417,Musky Ointment,,
4418,Musky Drug,Increase physical defense for 2000 points.,
4419,Elite Floater,Summon Elite Floater to ride.  The floater can be combined with Emerald to increase move speed and upgrade its shape.,
4420,Flower Flavor Water,,
4421,Clew Bag,Open it to get a clew of random kind.,
4422,Ecstasy Charm,,
4423,Fake Six Pneuma Calabash,,
4424,Wicked Treasure,,
4425,Gem of Meta Wand,Use it to get one Meta Wand of random kind.,
4426,Meta Wand of Nanmu,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
4427,Fighting Healing Potion (lvl 1),"Strong medicine, recover 150 HP in 15 seconds, can be used in battle.",
4428,Fighting Healing Potion (lvl 2),"Strong medicine, recover 450 HP in 15 seconds, can be used in battle.",
4429,Resuscitate Pill,Force the evil spirit to get out of body.,
4430,Cozy Dumpling,Earn random Experience awards.,
4431,Pleasing Dumpling,Earn random Energy awards.,
4432,Europe Lucky Egg (1),Use it to get the gifts sent by Europe Talisman Online.,
4433,Europe Lucky Egg (2),Use it to get the gifts sent by Europe Talisman Online.,
4434,Europe Lucky Egg (3),Use it to get the gifts sent by Europe Talisman Online.,
4435,Europe Lucky Egg (4),Use it to get the gifts sent by Europe Talisman Online.,
4436,Europe Lucky Egg (5),Use it to get the gifts sent by Europe Talisman Online.,
4437,Europe Lucky Egg (6),Use it to get the gifts sent by Europe Talisman Online.,
4438,Europe Lucky Egg (7),Use it to get the gifts sent by Europe Talisman Online.,
4439,Europe Lucky Egg (8),Use it to get the gifts sent by Europe Talisman Online.,
4440,Adv. Golden Light Pill,"Pill to increase defense 20%, valid time 60 minutes.",
4441,Adv. Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 60 minutes.",
4442,Pet Food,Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
4443,Fighting Healing Potion (lvl 2),"Strong medicine, recover 450 HP in 15 seconds, can be used in battle.",
4444,Green Elf Robe,,
4445,Grey Cloth Frock,,
4446,Rosebush Dress,,
4447,Blue Field Cuirass,,
4448,Hill Finch Corslet,,
4449,Green Elf Robe,,
4450,Grey Cloth Frock,,
4451,Rosebush Dress,,
4452,Blue Field Cuirass,,
4453,Hill Finch Corslet,,
4454,Green Scarp Pill,Material to make magicstone.,
4455,Bandit Jewel,Material to make magicstone.,
4456,Poison Cup,Material to make magicstone.,
4457,Exorcism Chip,Material to make magicstone.,
4458,Apotropaion Charm,Material to make magicstone.,
4459,Dark Bead,Material to make magicstone.,
4460,Rotted Seed,Material to make magicstone.,
4461,Cracked Buddha Bone,Material to make magicstone.,
4462,[no_use],,
4463,Golden Magic Bead,"5% possibility of upgrading equipment quality from Blue to Golden.  New one will keep the Level and Energy, but will have random attributes, and its Plus Rank will be reduced randomly.",
4464,Super Magic Star Wand,A super tool for producing magic items.,
4465,Small Golden Magic Bead,"1% possibility of upgrading equipment quality from Blue to Golden.  New one will keep the Level and Energy, but will have random attributes, and its Plus Rank will be reduced randomly.",
4466,Super Magic Star Wand (mini),A super tool (mini) for producing magic items.,
4467,Speedy Scroll for City War,"It can be used in City War, increase your moving speed in war area.",
4468,Soul Quartz,"Ancient myth crystal, is main item could be used to infuse your soul power into equipment.  Soul Infusion will improve the attributes of the equipment.",
4469,Pet Skill Book (HP Recovery),"Pet learns the skill to increase master's HP recovery speed in non-battle state.  Pet can learn one more skill after reaching level 11, 15 and 20.  Pet can't learn the skill if it has grasped same skill before.",
4470,Pet Skill Book (Mana Recovery),"Pet learns the skill to increase master's Mana recovery speed in non-battle state.  Pet can learn one more skill after reaching level 11, 15 and 21.  Pet can't learn the skill if it has grasped same skill before.",
4471,[no_use],[no_use],
4472,[no_use],[no_use],
4473,[no_use],[no_use],
4474,[no_use],[no_use],
4475,[no_use],[no_use],
4476,[no_use],[no_use],
4477,[no_use],[no_use],
4478,Return Charm,Use it to return to the closest village/city.,
4479,Forgiveness Pill (L),Use it to decrease 300 points of PK value.,
4480,Occult Berry,An occult berry emitting purple light; a helpful item for secret exercise.,
4481,Pith of Energy Stone,The pith obtained by extracting from Energy Stone; a helpful item for secret exercise.,
4482,[no_use],,
4483,[no_use],,
4484,[no_use],,
4485,[no_use],,
4486,[no_use],,
4487,[no_use],,
4488,[no_use],,
4489,Small Blue Magic Bead,"20% chance to increase equipment quality from Green or White to Blue.  New one will keep the Energy, but will have random attributes and Plus Rank.",
4490,[no_use],[no_use],
4491,[no_use],[no_use],
4492,[no_use],[no_use],
4493,Golden Cure Pill,"Eat the pill to recover 5000 HP instantly, can be used in battle.",
4494,Wind Ring,,
4495,Rain Amulet,,
4496,Ring of Dragon and Tiger,,
4497,Amulet of Dragon and Tiger,,
4498,Red Precious Stone,Use it to get a BUFF of being 300% experience rate in one hour.  This BUFF can't coexist with other experience BUFF.,
4499,Strange Chest,It will give you a surprise when you open it.,
4500,Strange Chest,It will give you a surprise when you open it.,
4501,Fighting Healing Potion (lvl 1),"Strong medicine, recover 150 HP in 15 seconds, can be used in battle.",
4502,Fighting Healing Potion (lvl 2),"Strong medicine, recover 450 HP in 15 seconds, can be used in battle.",
4503,Mass Healing Potion (lvl 1),"Strong medicine, recover 1350 HP in 15 seconds, can be used in battle.",
4504,Quest Key No.1,Quest Item.,
4505,Adv. Healing Charm (lvl 2),Increase 380 HP in 10 seconds.,
4506,Adv. Mana Charm (lvl 2),Increase 380 Mana in 10 seconds.,
4507,Quest Key No.2,Quest Item.,
4508,Adv. Healing Charm (lvl 4),Increase 1100 HP in 10 seconds.,
4509,Adv. Mana Charm (lvl 4),Increase 1100 Mana in 10 seconds.,
4510,Quest Key No.3,Quest Item.,
4511,Adv. Healing Charm (lvl 6),Increase 2050 HP in 10 seconds.,
4512,Adv. Mana Charm (lvl 6),Increase 2050 Mana in 10 seconds.,
4513,Quest Key No.4,Quest Item.,
4514,Fire Source Pearl,Quest Item.,
4515,Lucky Card,,
4516,Zun's Rice Dumpling,Delicious food.,
4517,Yuan's Rice Dumpling,Delicious food.,
4518,Word of 'Love',Collect four words to exchange for Dragon Boat Wine.,
4519,Word of 'Deep',Collect four words to exchange for Dragon Boat Wine.,
4520,Word of 'Feeling',Collect four words to exchange for Dragon Boat Wine.,
4521,Word of 'Dumpling',Collect four words to exchange for Dragon Boat Wine.,
4522,Feeling Ring,Award item for event.,
4523,Adv. Numen Grass,"Double the little pet experience rate, lasting 12 hours.",
4524,Dragon Boat Wine,Event item.,
4525,[no_use],[no_use],
4526,Pet Food,Feed pet to increase full points of pet happy value. (happy value decreases 1 point in every 10 minutes),
4527,Numen Grass,"Double the little pet experience rate, lasting 1 hour.",
4528,Titanium Stone,"Secret stone with golden silk inside, used to increase the success rate of combination for 5% each.  You can use max 4 pieces each time.  It will disappear once used. ",
4529,Instant Full Healing Potion,Filled HP instantly.,
4530,Phoenix Jackstraw,"Phoenix Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived exactly at the present place.  It's invalid to red name character.  It's also invalid in PK.  If the owner has both Phoenix Jackstraw and normal Jackstraw at the same time, it takes priority of using the normal one.",
4531,Pet Food,Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
4532,Instant Full Healing Potion,Filled HP instantly.,
4533,Adv. Numen Grass,"Double the little pet experience rate, lasting 12 hours.",
4534,Cosmetic Drug,Use it to change your character's face and hair style.,
4535,Bird Amulet,"Move faster, live easier.",
4536,Token of Angel Mount,Special item.,
4537,Fruit of Angel Sprite,Special item.,
4538,Wolf Fur,,
4539,Lost Book,,
4540,Stolen Frock,,
4541,Letter,,
4542,Chain,"Choose the target first, then click to use this item.",
4543,Kindling,,
4544,Dragon Boat Sachet,Open it to get gift.,
4545,Dragon Boat Bag,Open it to get gift.,
4546,Dragon Boat Ring,,
4547,Bamboo Leaf,,
4548,Glutinous Rice,,
4549,Pork,,
4550,Cotton Thread,,
4551,Meta Scroll of Rice Dumpling,,
4552,Meta Scroll of Dragon Boat Panda,,
4553,Meta Scroll of Snake Demon,,
4554,Gem of Meta Scroll,,
4555,Family Token,Special Token.,
4556,[no_use],,
4557,[no_use],,
4558,[no_use],,
4559,Master Pellet,Eat it to gain 10 Master Points.,
4560,Shiny Blue Magic Bead,"80% chance to increase equipment quality from Green or White to Blue.  New one will keep the Energy, but will have random attributes and Plus Rank.",
4561,Small Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +1 ~ +3.  Blacksmith can help you do the combination.,
4562,Medium Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
4563,Large Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +7 and above.  Blacksmith can help you do the combination.,
4564,Small Ruby,Use the gem to combine Defense Gear to Plus Rank +1 ~ +3.  Blacksmith can help you do the combination.,
4565,Medium Ruby,Use the gem to combine Defense Gear to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
4566,Large Ruby,Use the gem to combine Defense Gear to Plus Rank +7 and above.  Blacksmith can help you do the combination.,
4567,Green Identify Gem,"Green Identify Gem, use it to identify green item, arouse the item's potential ability.  Blacksmith can help you do the identification.",
4568,Blue Identify Gem,"Blue Identify Gem, use it to identify blue items, arouse the item's potential ability.  Blacksmith can help you do the identification.",
4569,Golden Identify Gem,"Golden Identify Gem,  use it to identify golden items, arouse the item's potential ability.  Blacksmith can help you do the identification.",
4570,Titanium Stone,"Secret stone with golden silk inside, used to increase the success rate of combination for 5% each.  You can use max 4 pieces each time.  It will disappear once used. ",
4571,[no_use],[no_use],
4572,[no_use],[no_use],
4573,[no_use],[no_use],
4574,[no_use],[no_use],
4575,[no_use],[no_use],
4576,[no_use],[no_use],
4577,Return Charm,Use it to return to the closest village/city.,
4578,Little Wild Mule (Pet),"Pet Little Wild Mule, increase master's Mana upper limit.  It will get attribution points for master and can learn extra skills from level 11.",
4581,Wisdom Word Stone,Quest item.,
4582,Arrowhead,Quest item.,
4583,Smart Vision Feather,Quest item.,
4584,Black Fire Rock,Quest item.,
4585,Bright Stone,Quest item.,
4586,Internal Pill,Quest item.,
4587,Flame Heart,Quest item.,
4588,Dark Steel Gravel,Quest item.,
4589,Green Jade Casket,Quest item.,
4590,Green Jade Casket,Quest item.,
4591,Wistaria Incense,Quest item.,
4592,Western Aged Gold,Quest item.,
4593,Red Sand Note,Quest item.,
4594,Purple Wing Spell Book,Quest item.,
4595,Ninth Basic Essence,Quest item.,
4596,Fire Heart Essence,Quest item.,
4597,Blue Water Pearl,Quest item.,
4598,Blue Water Sunflower,Quest item.,
4599,Holy Panacea,Quest item.,
4600,Black Demon Gravel,Quest item.,
4601,Dazzling Mirror,Quest item.,
4602,Snow Spirit Pearl,Quest item.,
4603,Maze Grass,Quest item.,
4604,Antidote,Quest item.,
4605,Kindling,Quest item.,
4606,Black Iron Ore,Quest item.,
4607,Red Pill,Quest item.,
4608,Real Fire Pearl,Quest item.,
4609,Red Spore,Quest item.,
4610,Spore Liquid,Quest item.,
4611,Wisdom Word Stone,Quest item.,
4612,Fragment of Poison Insect,Quest item.,
4613,Imitation of Poison Insect,Quest item.,
4614,Red Roc Grass,Quest item.,
4615,Purple Glede Water,Quest item.,
4616,Unique Tag,Quest item.,
4617,Crystal Rose,Quest item.,
4618,Phosphor Staff,Quest item.,
4619,Thunder Spirit Pearl,Quest item.,
4620,Seal of Fixed Ming,Quest item.,
4621,Guard's Cloth,Quest item.,
4622,Dragon Broken Stone,Quest item.,
4623,Poison Spawn,Quest item.,x 1
4624,Ice Silver Thread,Quest item.,x 1
4625,Incomplete Soul Jade,Quest item.,x 20
4626,Glass Cup,Quest item.,x 1
4627,Sword Soul,Quest item.,x 100
4628,'Black Fantasy Book',Quest item.,x 1
4629,Fragment of Secret Magic,Quest item.,x 1
4630,'Hundreds Poison Book',Quest item.,x 1
4631,Monster Capture Bell,Quest item.,x 1
4632,Monster Capture Bell,Quest item.,x 1
4633,Monster Capture Bell,Quest item.,x 1
4634,Heart of Fire Eye Beast,Quest item.,x 1
4635,Hell Bog Body,Quest item.,x 1
4636,Paw of Rhino Panther,Quest item.,x 1
4637,Squama of Fire Eye Beast,Quest item.,x 1
4638,Sky Soul,Quest item.,x 1
4639,Arm of Small Long Arm Beast,Quest item.,x 1
4640,Shell of Earth Centipede,Quest item.,x 1
4641,Claw of Earth Centipede,Quest item.,x 1
4642,Skin of Scarlet Toad,Quest item.,x 1
4643,Ice Blood Soul,Quest item.,x 1
4644,Horn of Blood Horn Bull,Quest item.,x 10
4645,Corpse of Night Ghost,Quest item.,x 1
4646,Vertebra of Night Ghost,Quest item.,x 1
4647,Wing of Burma Poison Fly,Quest item.,x 1
4648,Warrior Soul,Quest item.,x 1
4649,Silver Fox,Summon it to gain a buff of dodge increase. ,
4650,Immortal Crocodile,Summon it to gain a buff of damage absorb. ,
4651,Armored Ape,Summon it to gain a buff of defense increase. ,
4652,Four-hand Yaksha,Summon it to gain a buff of elements resistance increase. ,x 20
4653,Skeleton Fighter,Summon it to gain a buff of CS rate increase. ,
4654,Evil Bone Dragon,Summon it to gain a buff of damage increase. ,
4655,Dragon Rising Loop,Quest item.,
4656,Wisdom Heart Loop,Quest item.,x 200
4657,Blue Fire Loop,Quest item.,"x 1, can't pile"
4658,Holy Light Loop,Quest item.,"x 1, can't pile"
4659,Rock Broken Loop,Quest item.,x 5
4660,Moon Dancing Loop,Quest item.,
4661,Sun Dancing Loop,Quest item.,
4662,Soul of Fire Eye Beast,Quest item.,
4663,Soul of Hell Dog,Quest item.,
4664,Soul of Scarlet Toad,Quest item.,
4665,Soul of Wicked Ice Baby,Quest item.,
4666,Soul of Burma Poison Fly,Quest item.,
4667,Internal Fire Pill,Quest item.,
4668,Black Gold Gravel,Quest item.,
4669,Non-wind Needle,Quest item.,
4670,Soul Ban Spell,Quest item.,
4671,Peachwood Sword,Quest item.,
4672,Eight Trigrams Charm,Quest item.,
4673,Toad Venom,Quest item.,
4674,Medicine Gourd,Quest item.,
4675,Sky Silkworm Book,Quest item.,
4676,Yin Stick,Quest item.,
4677,Ice Crystal Core,Quest item.,x 10
4678,Thunder Charm,Quest item.,
4679,Sword Hilt,Quest item.,
4680,Dagger,Quest item.,
4681,Sword Sheath,Quest item.,
4682,Armor Piece,"Useless item, can be sold for gold.",
4683,Bronze Bell,"Useless item, can be sold for gold.",
4684,Black Evil Crystal,"Useless item, can be sold for gold.",
4685,Hex Necklace,"Useless item, can be sold for gold.",
4686,Hot Stone,"Useless item, can be sold for gold.",
4687,Small Ramie,"Useless item, can be sold for gold.",
4688,Demon Medal,"Useless item, can be sold for gold.",
4689,Gold Thread,"Useless item, can be sold for gold.",
4690,Crystal Bottle,"Useless item, can be sold for gold.",
4691,Secret Silver Necklace,"Useless item, can be sold for gold.",
4692,Ninth Purple Essence,Quest item.,
4693,Ninth Black Essence,Quest item.,
4694,Fire Phoenix,Summon Fire Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4695,Golden Phoenix,Summon Golden Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4696,Nine Tails Fox (Pet),"Pet Nine Tails Fox, increase master's Mana upper limit, and increase master's mana recovery speed even in battle state.  It will get attribution points for master and can learn extra skills from level 11.",
4697,Red-crowned Crane (Pet),"Pet Red-crowned Crane, increase master's HP upper limit, and increase master's HP recovery speed in non-battle state.  It will get attribution points for master and can learn extra skills from level 11.",
4698,Body of Silver Fox,Quest item.,
4699,Body of Immortal Crocodile,Quest item.,
4700,Body of Armored Ape,Quest item.,
4701,Body of Four-hand Yaksha,Quest item.,
4702,Body of Skeleton Fighter,Quest item.,
4703,Body of Evil Bone Dragon,Quest item.,
4704,Little Panda (Pet),Pet Little Panda.  It will get attribution points for master from level 11.,
4705,Little Onion (Pet),Pet Little Onion.  It will get attribution points for master from level 11.,
4706,Ganoderma (Pet),Pet Ganoderma.  It will get attribution points for master from level 11.,
4707,Little Wild Mule (Pet),Pet Little Wild Mule.  It will get attribution points for master from level 11.,
4708,Golden Monkey (Pet),Pet Golden Monkey.  It will get attribution points for master from level 11.,
4709,Golden Husky (Pet),Pet Golden Husky.  It will get attribution points for master from level 11.,
4710,Siberian Husky (Pet),Pet Siberian Husky.  It will get attribution points for master from level 11.,
4711,Red Hornbill (Pet),Pet Red Hornbill.  It will get attribution points for master from level 11.,
4712,Blue Hornbill (Pet),Pet Blue Hornbill.  It will get attribution points for master from level 11.,
4713,Grey Rabbit (Pet),Pet Grey Rabbit.  It will get attribution points for master from level 11.,
4714,Firefly Cavy (Pet),Pet Firefly Cavy.  It will get attribution points for master from level 11.,
4715,Moonlight Cavy (Pet),Pet Moonlight Cavy.  It will get attribution points for master from level 11.,
4716,Mini Mech Monster (Pet),Pet Mini Mech Monster.  It will get attribution points for master from level 11.,
4717,Nine Tails Fox (Pet),Pet Nine Tails Fox.  It will get attribution points for master from level 11.,
4718,Red-crowned Crane (Pet),Pet Red-crowned Crane.  It will get attribution points for master from level 11.,
4720,Adv. Double Exp. Pill,Use it to get a BUFF of being 200% experience rate.  It can coexist with other experience BUFF.,x 5
4722,Violet Charm,Use it to earn 200% Energy in 24 hours.,x 50
4723,Adv. Violet Charm,Use it to earn 300% Energy in 24 hours.,x 99
4724,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 1 hour.,
4725,Adv. Vivid Spell,Use it to get a BUFF of being 150% experience rate in one hour.  This BUFF can't coexist with other experience BUFF.,
4726,Concentration Pellet,The pellet can be consumed to maintain concentration status.,
4727,Vivid Spell,Use it to get a BUFF of being 130% experience rate in 1 hour.  This BUFF can't coexist with other experience BUFF.,
4728,Vivid Spell,Use it to get a BUFF of being 130% experience rate in 1 day.  This BUFF can't coexist with other experience BUFF.,
4729,Vivid Spell,Use it to get a BUFF of being 130% experience rate in 3 days.  This BUFF can't coexist with other experience BUFF.,
4730,Vivid Spell,Use it to get a BUFF of being 130% experience rate in 7 days.  This BUFF can't coexist with other experience BUFF.,
4731,Adv. Vivid Spell,Use it to get a BUFF of being 150% experience rate in 2 hours.  This BUFF can't coexist with other experience BUFF.,
4732,Adv. Vivid Spell,Use it to get a BUFF of being 150% experience rate in 1 day.  This BUFF can't coexist with other experience BUFF.,
4733,Adv. Vivid Spell,Use it to get a BUFF of being 150% experience rate in 3 days.  This BUFF can't coexist with other experience BUFF.,
4734,Adv. Vivid Spell,Use it to get a BUFF of being 150% experience rate in 7 days.  This BUFF can't coexist with other experience BUFF.,
4735,Hamadryad Hierogram,Use it to earn 200% Energy in 1 hour.,
4736,Hamadryad Hierogram,Use it to earn 200% Energy in 1 day.,
4737,Hamadryad Hierogram,Use it to earn 200% Energy in 3 days.,
4738,Hamadryad Hierogram,Use it to earn 200% Energy in 7 days.,
4739,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 2 hours.,
4740,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 1 day.,
4741,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 3 days.,x 10
4742,Adv. Hamadryad Hierogram,Use it to earn 400% Energy in 7 days.,
4743,Jackstraw,Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived at the closest birth place.  It's invalid to red name character.,
4744,Adv. Golden Light Pill,"Pill to increase defense 20%, valid time 60 minutes.",
4745,Adv. Golden Light Pill,"Pill to increase defense 20%, valid time 180 minutes.",
4746,Adv. Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 60 minutes.",
4747,Adv. Apothecary Pill,"Pill to increase HP upper limit 10%, valid time 180 minutes.",
4748,Talisman Magicstone (1 day),"Can be socketed on Talisman, increase 10 levels for its max enhancing level.  Valid time is 1 day.",
4749,Talisman Magicstone (3 days),"Can be socketed on Talisman, increase 10 levels for its max enhancing level.  Valid time is 3 days.",
4750,Talisman Magicstone (7 days),"Can be socketed on Talisman, increase 10 levels for its max enhancing level.  Valid time is 7 days.",
4751,Concentration Pellet,The pellet can be consumed to maintain concentration status.,
4752,Green Identify Gem,"Green Identify Gem, use it to identify green item, arouse the item's potential ability.  Blacksmith can help you do the identification.",
4753,Strong Energy Charm,Energy power gathering in the charm.  Usually it's made by some immortal practicer.,
4754,[no_use],[no_use],
4755,Concentration Pellet,The pellet can be consumed to maintain concentration status.,
4756,Pet Food,Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
4757,Pet Level Up Book,Use it to make little pet level up.  Pet level need be equal or higher than 10.  You could use it when pet experience is full at current level.,
4758,Golden Cure Pill,"Eat the pill to recover 5000 HP instantly, can be used in battle.",
4759,Snake Cream,Quest item.,
4760,Blue Frost and White Snow,Quest item.,
4761,Snow Floss,Quest item.,
4762,Forage,Quest item.,
4763,Little Onion (Pet),"Pet Little Onion, auto picks up the money and items dropped from monster for master.  It will get attribution points for master and can learn extra skills from level 11.",
4764,Gift Bag of Mount,Open the bag to get a random mount.,
4765,Newbie Ring,"Ring for newbie, makes you be stronger.",
4766,Sea Kylin (bound),Summon Sea Kylin to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4767,Fire Kylin (bound),Summon Fire Kylin to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4768,Blue Flame Horse (bound),Summon Blue Flame Horse to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4769,Red Flame Horse (bound),Summon Red Flame Horse to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4770,Moon Bear (bound),Summon Moon Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4771,White Bear (bound),Summon White Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4772,Divine Tiger (bound),Summon Divine Tiger to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4773,Gift Bag of Mount,Open the bag to get a random mount.,
4774,Moon Bear (30 days),Summon Moon Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4775,White Bear (30 days),Summon White Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4776,Phoenix Jackstraw,"Phoenix Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived exactly at the present place.  It's invalid to red name character.  It's also invalid in PK.  If the owner has both Phoenix Jackstraw and normal Jackstraw at the same time, it takes priority of using the normal one.",
4777,[no_use],[no_use],
4778,[no_use],[no_use],
4779,[no_use],[no_use],
4780,[no_use],[no_use],
4781,Moon Bear,Summon Moon Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4782,White Bear,Summon White Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
4783,[no_use],[no_use],
4784,[no_use],[no_use],
4785,[no_use],[no_use],
4786,[no_use],[no_use],
4787,Mass Healing Potion (lvl 1),"Strong medicine, recover 1350 HP in 15 seconds, can be used in battle.",
